Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
Bitcoin,BTC,1/21/16 23:59,422.8770142,406.2999878,419.6319885,410.2619934,68338000,6198658815
Bitcoin,BTC,1/22/16 23:59,410.4100037,375.2820129,409.7510071,382.4920044,91546600,5780764155
Bitcoin,BTC,1/23/16 23:59,394.5429993,381.9809875,382.4339905,387.4909973,56247400,5858059876
Bitcoin,BTC,1/24/16 23:59,405.4849854,387.5100098,388.1019897,402.9710083,54824800,6093787908
Bitcoin,BTC,1/25/16 23:59,402.3169861,388.5539856,402.3169861,391.7260132,59062400,5925345408
Bitcoin,BTC,1/26/16 23:59,397.7659912,390.5750122,392.0020142,392.1530151,58147000,5933372928
Bitcoin,BTC,1/27/16 23:59,396.8429871,391.7820129,392.4440002,394.9719849,47424400,5977545745
Bitcoin,BTC,1/28/16 23:59,395.5020142,379.7349854,395.1459961,380.2890015,59247900,5756710303
Bitcoin,BTC,1/29/16 23:59,384.3789978,365.4519958,380.1080017,379.473999,86125296,5745985821
Bitcoin,BTC,1/30/16 23:59,380.9169922,376.4909973,378.8649902,378.2550049,30284400,5729296096
Bitcoin,BTC,1/31/16 23:59,380.3469849,367.8349915,378.2929993,368.7669983,37894300,5587253351
Bitcoin,BTC,2/1/16 23:59,378.071991,367.9570007,369.3500061,373.0559998,51656700,5653747618
Bitcoin,BTC,2/2/16 23:59,375.8829956,372.9200134,372.9200134,374.447998,40378700,5676528707
Bitcoin,BTC,2/3/16 23:59,374.9500122,368.0450134,374.6459961,369.9490051,45933400,5609971377
Bitcoin,BTC,2/4/16 23:59,391.6080017,369.9930115,370.1740112,389.5939941,69285504,5909517630
Bitcoin,BTC,2/5/16 23:59,391.0939941,385.571991,388.8980103,386.5490112,43825000,5865136968
Bitcoin,BTC,2/6/16 23:59,386.631012,372.3869934,386.5889893,376.5220032,49249300,5714879155
Bitcoin,BTC,2/7/16 23:59,380.8710022,374.9030151,376.5140076,376.6199951,37076300,5718023735
Bitcoin,BTC,2/8/16 23:59,379.8789978,373.3340149,376.7569885,373.446991,47671100,5671240831
Bitcoin,BTC,2/9/16 23:59,377.2460022,372.8980103,373.4230042,376.0289917,55318500,5712106127
Bitcoin,BTC,2/10/16 23:59,385.4830017,375.7829895,376.1459961,381.6489868,85130896,5799042060
Bitcoin,BTC,2/11/16 23:59,383.1300049,376.3989868,382.1140137,379.6539917,74375600,5770550973
Bitcoin,BTC,2/12/16 23:59,384.95401,379.6000061,379.6860046,384.2630005,67042800,5842238586
Bitcoin,BTC,2/13/16 23:59,391.8599854,384.6409912,384.6409912,391.8599854,61911700,5959279526
Bitcoin,BTC,2/14/16 23:59,407.230011,392.9320068,392.9320068,407.230011,74469800,6194711495
Bitcoin,BTC,2/15/16 23:59,410.381012,397.7489929,407.5679932,400.1849976,74070496,6089064891
Bitcoin,BTC,2/16/16 23:59,408.9450073,401.4320068,401.4320068,407.4880066,73093104,6201590434
Bitcoin,BTC,2/17/16 23:59,421.1669922,406.7839966,407.6560059,416.321991,83193600,6337628174
Bitcoin,BTC,2/18/16 23:59,425.9960022,415.6380005,416.571991,422.3729858,76752600,6431547586
Bitcoin,BTC,2/19/16 23:59,423.1040039,417.6040039,422.730011,420.7850037,55711300,6408881658
Bitcoin,BTC,2/20/16 23:59,441.9840088,421.6010132,421.6010132,437.1640015,93992096,6659985887
Bitcoin,BTC,2/21/16 23:59,448.04599,429.0769958,437.7730103,438.7980042,89820704,6686294225
Bitcoin,BTC,2/22/16 23:59,439.0450134,432.9169922,438.9890137,437.7479858,85385200,6671673493
Bitcoin,BTC,2/23/16 23:59,439.8580017,417.8210144,438.2550049,420.7359924,85244896,6413836323
Bitcoin,BTC,2/24/16 23:59,425.5499878,413.9070129,420.9559937,424.9549866,67743696,6479395124
Bitcoin,BTC,2/25/16 23:59,427.7189941,420.4150085,425.0369873,424.5440063,70798000,6474784226
Bitcoin,BTC,2/26/16 23:59,432.1520081,421.6199951,424.6289978,432.1520081,61486000,6592327507
Bitcoin,BTC,2/27/16 23:59,434.2309875,428.1029968,432.8389893,432.5190125,41893600,6599515471
Bitcoin,BTC,2/28/16 23:59,435.6830139,423.8200073,432.5710144,433.5039978,53033400,6615986322
Bitcoin,BTC,2/29/16 23:59,441.5069885,431.6929932,433.4379883,437.696991,60694700,6681444705
Bitcoin,BTC,3/1/16 23:59,439.6530151,432.3190002,437.9169922,435.1229858,74895800,6643686404
Bitcoin,BTC,3/2/16 23:59,435.9169922,423.9890137,435.131012,423.9890137,74955296,6475329604
Bitcoin,BTC,3/3/16 23:59,425.3729858,419.4110107,423.9119873,421.651001,100484000,6441066887
Bitcoin,BTC,3/4/16 23:59,425.178009,410.9389954,421.8359985,410.9389954,90856096,6279024638
Bitcoin,BTC,3/5/16 23:59,411.2569885,394.0350037,410.7810059,400.5700073,135384992,6122091567
Bitcoin,BTC,3/6/16 23:59,411.9070129,395.7780151,400.5249939,407.7070007,91212496,6232667872
Bitcoin,BTC,3/7/16 23:59,415.9169922,406.3089905,407.7569885,414.3210144,85762400,6335164892
Bitcoin,BTC,3/8/16 23:59,416.2430115,411.0939941,414.4649963,413.9719849,70311696,6331422309
Bitcoin,BTC,3/9/16 23:59,416.0320129,411.6059875,413.8940125,414.8599854,70012304,6346735710
Bitcoin,BTC,3/10/16 23:59,417.5119934,413.2510071,414.743988,417.131012,81022896,6383105414
Bitcoin,BTC,3/11/16 23:59,423.9259949,417.0130005,417.2380066,421.6900024,73969696,6454555816
Bitcoin,BTC,3/12/16 23:59,421.7950134,410.0939941,421.605011,411.6239929,92712896,6301963440
Bitcoin,BTC,3/13/16 23:59,416.6040039,411.6419983,411.6480103,414.0650024,74322800,6340701565
Bitcoin,BTC,3/14/16 23:59,416.6839905,414.2009888,414.2009888,416.4379883,95259400,6378632901
Bitcoin,BTC,3/15/16 23:59,418.131012,414.9849854,416.3880005,416.8299866,66781700,6386304534
Bitcoin,BTC,3/16/16 23:59,417.6860046,415.9119873,416.8880005,417.0109863,65185800,6390672724
Bitcoin,BTC,3/17/16 23:59,420.9970093,417.8890076,417.8890076,420.6210022,83528600,6447467967
Bitcoin,BTC,3/18/16 23:59,420.5469971,406.1369934,420.5469971,409.5480042,104940000,6279128504
Bitcoin,BTC,3/19/16 23:59,410.9840088,407.230011,409.2650146,410.4440002,58423000,6294271612
Bitcoin,BTC,3/20/16 23:59,414.625,410.401001,410.401001,413.7550049,45947900,6346546570
Bitcoin,BTC,3/21/16 23:59,413.4179993,410.381012,413.4179993,413.3070068,61655400,6341110984
Bitcoin,BTC,3/22/16 23:59,418.375,412.5310059,413.1319885,418.0889893,66813300,6416025151
Bitcoin,BTC,3/23/16 23:59,419.2680054,417.3640137,418.1610107,418.0409851,61444200,6416845742
Bitcoin,BTC,3/24/16 23:59,418.6799927,415.4859924,418.4240112,416.3940125,68346704,6393094869
Bitcoin,BTC,3/25/16 23:59,418.0799866,415.5580139,416.5079956,417.177002,52560000,6406608048
Bitcoin,BTC,3/26/16 23:59,418.9869995,416.2590027,417.3649902,417.9450073,44650400,6420042696
Bitcoin,BTC,3/27/16 23:59,428.7969971,417.7109985,418.1400146,426.7650146,71229400,6557030843
Bitcoin,BTC,3/28/16 23:59,426.8569946,423.2929993,426.5480042,424.2309875,68522800,6519889575
Bitcoin,BTC,3/29/16 23:59,426.2030029,412.6809998,424.3039856,416.5159912,75411504,6402954687
Bitcoin,BTC,3/30/16 23:59,416.8340149,412.4960022,416.8340149,414.8160095,66034100,6378356002
Bitcoin,BTC,3/31/16 23:59,418.368988,415.2569885,415.2569885,416.7290039,60215200,6409062819
Bitcoin,BTC,4/1/16 23:59,418.1730042,415.8309937,416.7600098,417.9599915,51235700,6429593619
Bitcoin,BTC,4/2/16 23:59,422.0809937,418.4219971,418.4219971,420.8729858,45681200,6475857111
Bitcoin,BTC,4/3/16 23:59,421.5799866,419.696991,421.1730042,420.9039917,38053700,6477828309
Bitcoin,BTC,4/4/16 23:59,422.3429871,419.6010132,421.2990112,421.4440002,50634300,6487898586
Bitcoin,BTC,4/5/16 23:59,424.2569885,420.6140137,421.0169983,424.0299988,60718000,6529351750
Bitcoin,BTC,4/6/16 23:59,424.5270081,422.7290039,424.2839966,423.4129944,59091000,6521491709
Bitcoin,BTC,4/7/16 23:59,423.6570129,420.5180054,423.6199951,422.7449951,57858600,6512693215
Bitcoin,BTC,4/8/16 23:59,425.3609924,419.6350098,422.9070129,420.348999,63454700,6477294354
Bitcoin,BTC,4/9/16 23:59,420.8909912,416.5150146,420.8110046,419.4110107,49792700,6464539022
Bitcoin,BTC,4/10/16 23:59,422.4349976,419.2569885,419.5920105,421.5639954,73478600,6499536744
Bitcoin,BTC,4/11/16 23:59,422.7390137,420.5329895,421.8720093,422.4830017,50747500,6515321585
Bitcoin,BTC,4/12/16 23:59,427.2770081,422.8429871,422.8429871,425.1900024,70728800,6558651418
Bitcoin,BTC,4/13/16 23:59,426.6579895,422.9159851,425.6319885,423.7340088,69060400,6537929600
Bitcoin,BTC,4/14/16 23:59,425.3710022,423.0130005,423.9349976,424.2820129,45281000,6548113819
Bitcoin,BTC,4/15/16 23:59,429.928009,424.427002,424.427002,429.7130127,54801500,6633436610
Bitcoin,BTC,4/16/16 23:59,432.625,428.9840088,429.5750122,430.571991,39392800,6648182380
Bitcoin,BTC,4/17/16 23:59,431.3710022,426.07901,430.6359863,427.3989868,52125900,6600878376
Bitcoin,BTC,4/18/16 23:59,429.2739868,427.0859985,427.6109924,428.5910034,55670900,6620723761
Bitcoin,BTC,4/19/16 23:59,436.019989,428.1040039,428.7030029,435.5090027,52810500,6729223763
Bitcoin,BTC,4/20/16 23:59,443.0539856,434.4060059,435.3240051,441.3890076,72890096,6821898724
Bitcoin,BTC,4/21/16 23:59,450.5480042,440.9519958,441.4159851,449.4249878,68204704,6947795903
Bitcoin,BTC,4/22/16 23:59,449.8099976,444.1499939,449.6879883,445.7369995,58804400,6892364370
Bitcoin,BTC,4/23/16 23:59,450.2820129,444.3309937,445.8609924,450.2820129,50485400,6964275296
Bitcoin,BTC,4/24/16 23:59,460.1459961,448.928009,450.5599976,458.5549927,68198400,7093731211
Bitcoin,BTC,4/25/16 23:59,466.6199951,453.5920105,459.1210022,461.4259949,87091800,7139621427
Bitcoin,BTC,4/26/16 23:59,467.9649963,461.6210022,461.6480103,466.0889893,78971904,7213507974
Bitcoin,BTC,4/27/16 23:59,467.07901,444.1340027,466.2619934,444.6870117,93564896,6883732526
Bitcoin,BTC,4/28/16 23:59,449.5509949,436.6499939,445.0379944,449.0109863,74064704,6952183242
Bitcoin,BTC,4/29/16 23:59,455.3840027,446.0169983,449.4079895,455.0969849,49258500,7048201013
Bitcoin,BTC,4/30/16 23:59,455.5870056,447.696991,455.178009,448.3179932,69322600,6944860514
Bitcoin,BTC,5/1/16 23:59,452.4790039,447.927002,448.4840088,451.875,40660100,7001712750
Bitcoin,BTC,5/2/16 23:59,452.4450073,441.776001,451.9330139,444.6690063,92127000,6891791430
Bitcoin,BTC,5/3/16 23:59,451.0969849,442.6170044,444.7269897,450.3039856,59366400,6980826502
Bitcoin,BTC,5/4/16 23:59,450.3779907,445.6300049,450.1830139,446.7219849,50407300,6927161701
Bitcoin,BTC,5/5/16 23:59,448.506012,445.8829956,446.7109985,447.9760132,50440800,6948331748
Bitcoin,BTC,5/6/16 23:59,461.375,447.0679932,447.9419861,459.6029968,72796800,7130556704
Bitcoin,BTC,5/7/16 23:59,460.6749878,457.3240051,459.6390076,458.5360107,38364500,7115722136
Bitcoin,BTC,5/8/16 23:59,459.4169922,455.9830017,458.4289856,458.5480042,40315000,7117822794
Bitcoin,BTC,5/9/16 23:59,462.4809875,456.5310059,458.2059937,460.4830017,55493100,7149827444
Bitcoin,BTC,5/10/16 23:59,461.9289856,448.95401,460.5180054,450.894989,58956100,7002714977
Bitcoin,BTC,5/11/16 23:59,454.5759888,450.8640137,450.8640137,452.7279968,50605200,7032699388
Bitcoin,BTC,5/12/16 23:59,454.9490051,449.25,452.446991,454.7659912,59849300,7065960832
Bitcoin,BTC,5/13/16 23:59,457.0549927,453.4530029,454.8500061,455.6700134,60845000,7081726955
Bitcoin,BTC,5/14/16 23:59,456.8359985,454.7860107,455.822998,455.67099,37209000,7083394303
Bitcoin,BTC,5/15/16 23:59,458.6919861,455.4590149,455.7590027,457.5679932,28514000,7114461730
Bitcoin,BTC,5/16/16 23:59,458.2000122,452.9450073,457.5859985,454.1629944,59171500,7063120268
Bitcoin,BTC,5/17/16 23:59,455.071991,453.605011,454.0090027,453.7829895,64100300,7058821457
Bitcoin,BTC,5/18/16 23:59,455.9979858,453.2990112,453.6910095,454.618988,86850096,7073564772
Bitcoin,BTC,5/19/16 23:59,454.6329956,438.7149963,454.5239868,438.7149963,96027400,6827425412
Bitcoin,BTC,5/20/16 23:59,444.0539856,437.3890076,437.7929993,442.6759949,81987904,6890716750
Bitcoin,BTC,5/21/16 23:59,443.7780151,441.7059937,442.9660034,443.1879883,42762300,6900237725
Bitcoin,BTC,5/22/16 23:59,443.427002,439.0350037,443.2179871,439.322998,39657600,6842082300
Bitcoin,BTC,5/23/16 23:59,444.3450012,438.822998,439.3479919,444.1549988,50582500,6919346395
Bitcoin,BTC,5/24/16 23:59,447.1000061,443.9299927,444.2909851,445.9809875,65783100,6949432035
Bitcoin,BTC,5/25/16 23:59,450.2980042,446.0620117,446.0620117,449.598999,65231000,7007360094
Bitcoin,BTC,5/26/16 23:59,453.6440125,447.8959961,449.6719971,453.3840027,65203800,7067871184
Bitcoin,BTC,5/27/16 23:59,478.1489868,453.5209961,453.5209961,473.4639893,164780992,7382558440
Bitcoin,BTC,5/28/16 23:59,533.4730225,472.6990051,473.0289917,530.039978,181199008,8266477338
Bitcoin,BTC,5/29/16 23:59,553.960022,512.1790161,527.4769897,526.2329712,148736992,8209050618
Bitcoin,BTC,5/30/16 23:59,544.348999,522.9630127,528.4710083,533.8640137,87958704,8330000111
Bitcoin,BTC,5/31/16 23:59,546.617981,520.6619873,534.190979,531.3859863,138450000,8293035755
Bitcoin,BTC,6/1/16 23:59,543.0800171,525.6359863,531.1069946,536.9199829,86061800,8381321200
Bitcoin,BTC,6/2/16 23:59,540.3519897,533.0780029,536.5150146,537.9719849,60378200,8399598923
Bitcoin,BTC,6/3/16 23:59,574.6380005,536.9199829,537.6820068,569.1939697,122020000,8889102698
Bitcoin,BTC,6/4/16 23:59,590.132019,564.2379761,569.7050171,572.7269897,94925296,8945981422
Bitcoin,BTC,6/5/16 23:59,582.8079834,569.1779785,573.3079834,574.9769897,68874096,8983555643
Bitcoin,BTC,6/6/16 23:59,586.4699707,574.6019897,574.6019897,585.5369873,72138896,9151021089
Bitcoin,BTC,6/7/16 23:59,590.2589722,567.5139771,585.4450073,576.5969849,107770000,9013335474
Bitcoin,BTC,6/8/16 23:59,582.8389893,573.1300049,577.1669922,581.6450195,80265800,9094354021
Litecoin,LTC,4/29/13 23:59,4.573599815,4.22563982,4.366759777,4.383900166,0,75388963.84
Litecoin,LTC,4/30/13 23:59,4.572380066,4.168960094,4.403520107,4.296490192,0,74020917.91
Litecoin,LTC,5/1/13 23:59,4.356860161,3.520289898,4.289539814,3.801009893,0,65604596.38
Litecoin,LTC,5/2/13 23:59,4.039299965,3.007169962,3.780019999,3.371979952,0,58287978.84
Litecoin,LTC,5/3/13 23:59,3.453609943,2.395940065,3.390439987,3.044909954,0,52694847.07
Litecoin,LTC,5/4/13 23:59,3.638279915,2.895250082,3.032269955,3.47961998,0,60290867.72
Litecoin,LTC,5/5/13 23:59,3.69246006,3.346060038,3.493129969,3.590889931,0,62298185.43
Litecoin,LTC,5/6/13 23:59,3.781019926,3.116019964,3.594219923,3.371249914,0,58594361.24
Litecoin,LTC,5/7/13 23:59,3.406719923,2.93979001,3.370870113,3.332740068,0,58051265.04
Litecoin,LTC,5/8/13 23:59,3.4911201,3.283620119,3.283620119,3.409240007,0,59508216.02
Litecoin,LTC,5/9/13 23:59,3.441689968,3.294850111,3.399399996,3.416150093,0,59755569.09
Litecoin,LTC,5/10/13 23:59,3.631639957,3.367189884,3.406529903,3.443340063,0,60358926.66
Litecoin,LTC,5/11/13 23:59,3.479809999,3.300610065,3.460380077,3.348959923,0,58809512.55
Litecoin,LTC,5/12/13 23:59,3.422240019,3.215869904,3.362809896,3.269449949,0,57513319.98
Litecoin,LTC,5/13/13 23:59,3.373430014,3.198950052,3.260890007,3.279839993,0,57790879.2
Litecoin,LTC,5/14/13 23:59,3.331850052,2.777199984,3.281009912,2.824300051,0,49847567.58
Litecoin,LTC,5/15/13 23:59,3.035820007,2.63925004,2.823990107,2.935450077,0,51891652.21
Litecoin,LTC,5/16/13 23:59,2.967669964,2.685110092,2.929739952,2.919120073,0,51685880.34
Litecoin,LTC,5/17/13 23:59,3.335330009,2.870769978,2.891419888,3.186089993,0,56498073.73
Litecoin,LTC,5/18/13 23:59,3.363749981,3.130880117,3.198649883,3.294929981,0,58518793.71
Litecoin,LTC,5/19/13 23:59,3.412309885,3.187880039,3.302050114,3.303489923,0,58760676.41
Litecoin,LTC,5/20/13 23:59,3.323339939,3.150049925,3.314850092,3.181760073,0,56682748.95
Litecoin,LTC,5/21/13 23:59,3.215970039,3.040910006,3.193259954,3.086750031,0,55073034.16
Litecoin,LTC,5/22/13 23:59,3.135289907,3.031189919,3.091909885,3.120759964,0,55766901.42
Litecoin,LTC,5/23/13 23:59,3.186460018,3.090790033,3.118520021,3.181440115,0,56949220.37
Litecoin,LTC,5/24/13 23:59,3.185499907,3.036580086,3.170130014,3.179480076,0,57017468.58
Litecoin,LTC,5/25/13 23:59,3.195450068,3.05479002,3.187750101,3.118690014,0,56026342.72
Litecoin,LTC,5/26/13 23:59,3.327389956,3.087300062,3.124109983,3.248899937,0,58457958.03
Litecoin,LTC,5/27/13 23:59,3.261780024,3.01899004,3.230700016,3.100909948,0,55882131.7
Litecoin,LTC,5/28/13 23:59,3.130000114,3.019419909,3.102799892,3.092129946,0,55813731.9
Litecoin,LTC,5/29/13 23:59,3.123270035,3.019659996,3.092129946,3.09581995,0,55971818.82
Litecoin,LTC,5/30/13 23:59,3.092780113,2.884170055,3.077460051,2.971390009,0,53812627.63
Litecoin,LTC,5/31/13 23:59,2.98822999,2.688819885,2.971390009,2.956680059,0,53635813.2
Litecoin,LTC,6/1/13 23:59,2.974560022,2.802700043,2.942140102,2.826499939,0,51354548.48
Litecoin,LTC,6/2/13 23:59,2.863770008,2.558710098,2.827790022,2.727119923,0,49625822.62
Litecoin,LTC,6/3/13 23:59,2.754610062,2.613460064,2.730530024,2.72555995,0,49674159.57
Litecoin,LTC,6/4/13 23:59,2.895689964,2.703310013,2.703310013,2.866729975,0,52324427.45
Litecoin,LTC,6/5/13 23:59,2.985409975,2.811340094,2.867470026,2.862430096,0,52331672.32
Litecoin,LTC,6/6/13 23:59,2.906460047,2.744820118,2.876840115,2.754120111,0,50432630.22
Litecoin,LTC,6/7/13 23:59,2.793679953,2.511509895,2.779139996,2.602410078,0,47740050.78
Litecoin,LTC,6/8/13 23:59,2.657480001,2.53621006,2.604059935,2.562380075,0,47088867.51
Litecoin,LTC,6/9/13 23:59,2.587879896,2.072669983,2.552730083,2.382999897,0,43858290.48
Litecoin,LTC,6/10/13 23:59,2.580290079,2.261240005,2.384380102,2.487529993,0,45853396.7
Litecoin,LTC,6/11/13 23:59,2.498869896,2.181020021,2.492840052,2.397979975,0,44270317.36
Litecoin,LTC,6/12/13 23:59,2.454220057,2.308010101,2.412169933,2.384710073,0,44101286.22
Litecoin,LTC,6/13/13 23:59,2.486279964,2.227679968,2.398509979,2.270319939,0,42056097.86
Litecoin,LTC,6/14/13 23:59,2.28873992,2.089999914,2.2692101,2.134550095,0,39610212.52
Litecoin,LTC,6/15/13 23:59,2.208470106,2.048690081,2.138999939,2.105750084,0,39124632.85
Litecoin,LTC,6/16/13 23:59,2.150219917,2.017070055,2.08581996,2.129509926,0,39617093.13
Litecoin,LTC,6/17/13 23:59,2.288990021,2.092370033,2.138859987,2.278079987,0,42440639.51
Litecoin,LTC,6/18/13 23:59,2.373980045,2.187930107,2.281640053,2.310169935,0,43109745.09
Litecoin,LTC,6/19/13 23:59,2.338829994,2.251830101,2.30479002,2.30031991,0,43008862.21
Litecoin,LTC,6/20/13 23:59,2.400300026,2.268229961,2.29817009,2.286710024,0,42832831.5
Litecoin,LTC,6/21/13 23:59,2.866709948,2.265680075,2.325959921,2.866709948,0,53781211.09
Litecoin,LTC,6/22/13 23:59,3.584320068,2.664469957,2.863430023,2.924099922,0,54938148.7
Litecoin,LTC,6/23/13 23:59,3.337199926,2.895430088,2.897599936,3.117170095,0,58663905
Litecoin,LTC,6/24/13 23:59,3.148200035,2.705080032,3.134500027,2.874579906,0,54188144.16
Litecoin,LTC,6/25/13 23:59,2.907099962,2.770910025,2.848309994,2.823280096,0,53299726.27
Litecoin,LTC,6/26/13 23:59,2.946899891,2.754829884,2.806420088,2.859999895,0,54085900.44
Litecoin,LTC,6/27/13 23:59,3.031830072,2.839139938,2.880800009,3.019779921,0,57201137.81
Litecoin,LTC,6/28/13 23:59,3.036839962,2.667500019,3.036839962,2.747669935,0,52128119.31
Litecoin,LTC,6/29/13 23:59,2.927710056,2.702800035,2.761229992,2.794719934,0,53106258.77
Litecoin,LTC,6/30/13 23:59,3.001739979,2.76541996,2.788219929,2.980540037,0,56721476.45
Litecoin,LTC,7/1/13 23:59,3.304460049,2.875570059,3.009160042,2.948790073,0,56208962.14
Litecoin,LTC,7/2/13 23:59,3.034189939,2.80637002,2.94968009,2.834719896,0,54124595.92
Litecoin,LTC,7/3/13 23:59,3.027750015,2.609430075,2.846849918,2.615089893,0,50009684.08
Litecoin,LTC,7/4/13 23:59,2.776540041,2.493360043,2.675159931,2.725800037,0,52211619.58
Litecoin,LTC,7/5/13 23:59,2.720799923,2.331419945,2.706860065,2.431349993,0,46634396.83
Litecoin,LTC,7/6/13 23:59,2.621200085,2.365430117,2.423019886,2.516629934,0,48334783.34
Litecoin,LTC,7/7/13 23:59,2.658819914,2.384279966,2.457779884,2.656610012,0,51099903.98
Litecoin,LTC,7/8/13 23:59,2.743499994,2.494539976,2.711159945,2.609200001,0,50274076.04
Litecoin,LTC,7/9/13 23:59,2.649049997,2.480910063,2.584759951,2.6129601,0,50428048.08
Litecoin,LTC,7/10/13 23:59,2.813920021,2.583179951,2.609250069,2.811019897,0,54334216.82
Litecoin,LTC,7/11/13 23:59,2.872020006,2.644309998,2.837120056,2.726350069,0,52775603.67
Litecoin,LTC,7/12/13 23:59,2.909919977,2.696399927,2.722759962,2.789129972,0,54066041.1
Litecoin,LTC,7/13/13 23:59,2.908200026,2.670000076,2.807480097,2.899859905,0,56290499
Litecoin,LTC,7/14/13 23:59,2.970119953,2.779239893,2.92843008,2.907969952,0,56527604.27
Litecoin,LTC,7/15/13 23:59,3.056999922,2.853029966,2.873670101,2.98251009,0,58072016.76
Litecoin,LTC,7/16/13 23:59,3.176589966,2.95498991,2.999340057,3.098939896,0,60436315.01
Litecoin,LTC,7/17/13 23:59,3.169749975,3.061490059,3.076349974,3.145109892,0,61435018.77
Litecoin,LTC,7/18/13 23:59,3.145109892,2.762710094,3.145109892,2.886780024,0,56474377.37
Litecoin,LTC,7/19/13 23:59,3.046679974,2.801700115,2.881299973,2.962340117,0,58031067.51
Litecoin,LTC,7/20/13 23:59,3.006200075,2.859590054,2.96239996,2.859590054,0,56010514.81
Litecoin,LTC,7/21/13 23:59,2.946290016,2.809839964,2.874279976,2.91602993,0,57115999.67
Litecoin,LTC,7/22/13 23:59,2.953649998,2.859689951,2.945780039,2.887550116,0,56798841.94
Litecoin,LTC,7/23/13 23:59,3.011080027,2.876529932,2.887229919,2.988110065,0,58868020.03
Litecoin,LTC,7/24/13 23:59,2.993489981,2.88448,2.988110065,2.943039894,0,58069428.32
Litecoin,LTC,7/25/13 23:59,3.017230034,2.920979977,2.948559999,2.974829912,0,58778565.28
Litecoin,LTC,7/26/13 23:59,2.98548007,2.833869934,2.983150005,2.902689934,0,57442580.57
Litecoin,LTC,7/27/13 23:59,2.935070038,2.83671999,2.896929979,2.879950047,0,57069607.59
Litecoin,LTC,7/28/13 23:59,3.026129961,2.840689898,2.884860039,2.977790117,0,59091800.76
Litecoin,LTC,7/29/13 23:59,3.040699959,2.942500114,2.943279982,2.963140011,0,58881977.25
Litecoin,LTC,7/30/13 23:59,2.995830059,2.88380003,2.972609997,2.985919952,0,59418106.03
Litecoin,LTC,7/31/13 23:59,3.027719975,2.843039989,3.001009941,2.86868,0,57156383.55
Litecoin,LTC,8/1/13 23:59,3.005680084,2.853470087,2.874109983,2.909919977,0,58053718.78
Litecoin,LTC,8/2/13 23:59,2.96675992,2.817430019,2.942250013,2.843470097,0,56807213.31
Litecoin,LTC,8/3/13 23:59,3.115430117,2.811850071,2.842430115,2.964139938,0,59302600.46
Litecoin,LTC,8/4/13 23:59,3.045269966,2.937150002,3.011019945,3.00921011,0,60288258.48
Litecoin,LTC,8/5/13 23:59,3.034189939,2.821199894,2.999069929,2.830760002,0,56805936.61
Litecoin,LTC,8/6/13 23:59,2.90079999,2.785550117,2.844089985,2.823879957,0,56751177.49
Litecoin,LTC,8/7/13 23:59,2.821609974,2.698839903,2.821609974,2.755739927,0,55465963.95
Litecoin,LTC,8/8/13 23:59,2.808449984,2.665709972,2.753619909,2.704780102,0,54519249.69
Litecoin,LTC,8/9/13 23:59,2.763250113,2.655659914,2.710740089,2.678970098,0,54076429.3
Litecoin,LTC,8/10/13 23:59,2.70656991,2.558520079,2.685139894,2.561609983,0,51772776.56
Litecoin,LTC,8/11/13 23:59,2.718319893,2.526839972,2.551310062,2.694299936,0,54533790.55
Litecoin,LTC,8/12/13 23:59,2.718359947,2.576620102,2.694299936,2.64989996,0,53717659.84
Litecoin,LTC,8/13/13 23:59,2.764539957,2.62045002,2.655489922,2.739170074,0,55611396.31
Litecoin,LTC,8/14/13 23:59,2.82881999,2.68908,2.759690046,2.727380037,0,55454944.78
Litecoin,LTC,8/15/13 23:59,2.830070019,2.689009905,2.73526001,2.761850119,0,56240601.05
Litecoin,LTC,8/16/13 23:59,2.791980028,2.696500063,2.761970043,2.717230082,0,55403721.91
Litecoin,LTC,8/17/13 23:59,2.838860035,2.688080072,2.717230082,2.819339991,0,57562831.29
Litecoin,LTC,8/18/13 23:59,2.85503006,2.768680096,2.800709963,2.797780037,0,57198038.14
Litecoin,LTC,8/19/13 23:59,2.891949892,2.740370035,2.800489902,2.822679996,0,57793046.34
Litecoin,LTC,8/20/13 23:59,2.878060102,2.760970116,2.823869944,2.78166008,0,57039273.5
Litecoin,LTC,8/21/13 23:59,2.841890097,2.594569921,2.774499893,2.695339918,0,55356973.78
Litecoin,LTC,8/22/13 23:59,2.779910088,2.58927989,2.694109917,2.752530098,0,56623615.84
Litecoin,LTC,8/23/13 23:59,2.88496995,2.67414999,2.781599998,2.720779896,0,56050326.25
Litecoin,LTC,8/24/13 23:59,2.776989937,2.666749954,2.738770008,2.689009905,0,55478793.84
Litecoin,LTC,8/25/13 23:59,2.709939957,2.517110109,2.679100037,2.593640089,0,53577807.06
Litecoin,LTC,8/26/13 23:59,2.654520035,2.555360079,2.576539993,2.565589905,0,53066612.25
Litecoin,LTC,8/27/13 23:59,2.652299881,2.494930029,2.568300009,2.573009968,0,53289172.7
Litecoin,LTC,8/28/13 23:59,2.604099989,2.507570028,2.575129986,2.522289991,0,52306695.12
Litecoin,LTC,8/29/13 23:59,2.577600002,2.522880077,2.537009954,2.545710087,0,52869636.22
Litecoin,LTC,8/30/13 23:59,2.729170084,2.512579918,2.53508997,2.664459944,0,55425510.74
